,Restaurant Id,Restaurant Name,Country,City,User Rating Votes,User Aggregate Rating,Cuisines
0,18649486.0,The Drunken Botanist,India,Gurgaon,4765,4.4,"Continental, Italian, North Indian, Chinese"
1,308322.0,Hauz Khas Social,India,New Delhi,13627,4.6,"Continental, American, Asian, North Indian, Chinese, Pizza, Biryani, Beverages"
2,18856789.0,AIR- An Ivory Region,India,New Delhi,1819,4.1,"North Indian, Chinese, Continental, Asian"
3,307374.0,AMA Cafe,India,New Delhi,3252,4.4,"Cafe, Juices"
4,18238278.0,Tamasha,India,New Delhi,8112,4.4,"Finger Food, North Indian, Continental, Italian"
5,18268712.0,Chili's Grill & Bar,India,Noida,3702,4.6,"Mexican, American, Italian, Burger"
6,18198449.0,Punjabi Angithi,India,New Delhi,3613,4.7,"North Indian, Chinese, Momos, Rolls, Fast Food"
7,18382360.0,Local,India,New Delhi,5694,4.3,"North Indian, Continental, Momos"
8,18273624.0,Cafeteria & Co.,India,New Delhi,4229,4.5,"Continental, Mexican, Fast Food"
9,18466951.0,Jungle Jamboree,India,Noida,2832,4.5,"North Indian, Continental, Chinese, BBQ"
10,306046.0,SodaBottleOpenerWala,India,Gurgaon,3818,4.2,"Parsi, North Indian, Maharashtrian, Beverages, Bakery"
11,18337893.0,The Luggage Room Kitchen And Bar,India,New Delhi,1622,4.5,"Italian, Chinese, Continental"
12,18518483.0,Echoes Hudson Lane,India,New Delhi,2534,4.6,"Cafe, American, Chinese, Continental, North Indian, Italian"
13,18246991.0,Odeon Social,India,New Delhi,5808,4.4,"Continental, American, Asian, North Indian, Momos, Beverages"
14,8913.0,Pirates of Grill,India,Gurgaon,5760,4.9,"North Indian, Mughlai, Continental"
15,313256.0,The Junkyard Cafe,India,New Delhi,5512,4.5,"North Indian, Mediterranean, Asian, Salad, Momos"
16,18562836.0,Diggin,India,New Delhi,2335,4.2,"Italian, Continental, Beverages"
17,17953943.0,The Burger Club,India,New Delhi,2411,4.2,"Burger, Fast Food, Beverages"
18,18258498.0,Chinese Kitchen,India,New Delhi,713,4.1,"Fast Food, Chinese, Momos"
19,18537536.0,Chili's Grill & Bar,India,New Delhi,2364,4.6,"Mexican, American, Italian"
20,18707652.0,Zam Zam,India,Kolkata,824,4.4,"Biryani, Mughlai"
21,18571735.0,Dum Laga Ke Haishaa,India,Kolkata,770,4.5,"Continental, Biryani, North Indian, Chinese, Kebab"
22,18398880.0,JW Kitchen - JW Marriott Hotel Kolkata,India,Kolkata,3578,4.6,"North Indian, European, Mediterranean, Thai, Salad, Juices"
23,18677746.0,Burger in Law,India,Kolkata,455,4.7,"Burger, Fast Food"
24,17983797.0,Dada Boudi Restaurant,India,Kolkata,1993,4.3,"Mughlai, North Indian, Chinese"
25,18538536.0,Scrapyard,India,Kolkata,1260,4.2,"North Indian, Chinese, Continental"
26,25570.0,Barbeque Nation,India,Kolkata,4597,4.8,"North Indian, Chinese, Kebab, BBQ"
27,18354569.0,Tram Deepo,India,Kolkata,1895,4.4,"Continental, Chinese, Fast Food, Finger Food, North Indian, Mexican"
28,18259462.0,Ocean Grill,India,Kolkata,2318,4.3,"Continental, Seafood, North Indian, Asian"
29,18761167.0,Echoes Kolkata,India,Kolkata,456,4.8,"North Indian, Continental, Chinese, Italian, American"
30,18751849.0,Five Mad Men,India,Kolkata,1465,4.3,"American, Chinese, Continental, North Indian"
31,20747.0,India Restaurant,India,Kolkata,3909,4.5,"Biryani, Mughlai"
32,18461760.0,Kankurgachi Dhaba,India,Kolkata,700,3.9,"North Indian, Biryani, Chinese"
33,20404.0,Peter Cat,India,Kolkata,11476,4.2,"Continental, North Indian"
34,18017615.0,What's Up,India,Kolkata,4162,4.4,"Chinese, Continental, Italian, Kebab"
35,18265479.0,BJs Sports Restrau Cum Lounge,India,Kolkata,1405,4.7,"Cafe, North Indian"
36,18377098.0,CALCUTTA 64,India,Kolkata,2134,4.4,"Italian, Continental, Mexican"
37,18377112.0,Nawwarah Fine Dine & Lounge,India,Kolkata,1993,4.3,"North Indian, Chinese"
38,18610904.0,The Fatty Bao,India,Kolkata,884,4.6,"Japanese, Sushi, Asian"
39,18711365.0,The Saffron Tree,India,Kolkata,1274,4.8,"Mughlai, Continental, Biryani"
40,18392725.0,Tamasha,India,Mumbai,4553,4.6,"Finger Food, Continental"
41,18701052.0,The Fusion Kitchen,India,Mumbai,2723,4.7,"Chinese, Continental, European, North Indian, Italian, Mexican, Pizza"
42,18548172.0,Hitchki,India,Mumbai,3418,4.8,"Modern Indian, North Indian, Chinese, Momos, Biryani, Continental, American, Fast Food"
43,18591040.0,Hitchki,India,Mumbai,3524,4.9,"Modern Indian, North Indian, Chinese, Momos, Biryani, Continental, American, Fast Food"
44,19008239.0,HAS South Bombay,India,Mumbai,475,4.2,South Indian
45,18392711.0,Lord Of The Drinks,India,Mumbai,2604,4.6,"Finger Food, Continental, European, Chinese, North Indian, Italian"
46,18616378.0,Lord of the Drinks,India,Mumbai,2362,4.8,"Finger Food, Continental, European, Chinese, North Indian, Italian"
47,18669432.0,HITCHKI,India,Thane,1899,4.8,"Modern Indian, North Indian, Chinese, Momos, American, Biryani, Continental, Fast Food"
48,18566818.0,JLWA,India,Mumbai,3101,4.7,"Modern Indian, European, Pizza"
49,48851.0,Rude Lounge,India,Mumbai,5003,4.4,"North Indian, Italian, Chinese, Continental, BBQ"
50,18205932.0,The Cult - Peninsula Grand Hotel,India,Mumbai,3142,4.5,"Continental, North Indian, Chinese"
51,18732598.0,Timess Square,India,Mumbai,2113,4.4,"Continental, Mexican, North Indian"
52,18580259.0,Coffee Culture,India,Mumbai,6023,4.2,"Cafe, Italian, Pizza, Continental, Beverages"
53,34757.0,Joey's Pizza,India,Mumbai,7344,4.6,Pizza
54,18522518.0,Vikhroli Social,India,Mumbai,1934,4.3,"American, North Indian, Chinese, Asian, Beverages, Continental, Biryani"
55,18917650.0,Warehouse Kitchenbar,India,Mumbai,666,4.5,"North Indian, Asian, Burmese, Chinese, Continental, Desserts"
56,35217.0,Joey's Pizza,India,Mumbai,8669,4.5,Pizza
57,18397684.0,Craftbar,India,Mumbai,1347,4.8,"Continental, Mediterranean, Modern Indian, Mexican"
58,36403.0,Prithvi Cafe,India,Mumbai,7995,4.4,"Cafe, Fast Food"
59,18691230.0,Grandmama's Café,India,Mumbai,1108,4.3,"Cafe, American, Italian, Parsi, Desserts"
60,58882.0,Byg Brewski Brewing Company,India,Bangalore,17394,4.9,"Continental, North Indian, Italian, South Indian, Finger Food"
61,18706428.0,Byg Brewski Brewing Company,India,Bangalore,5692,4.8,"Finger Food, Asian, Pizza, Italian, North Indian, Desserts"
62,18871246.0,ShakesBierre,India,Bangalore,572,4.5,"Asian, Continental, European, North Indian"
63,18772094.0,Bombay Adda,India,Bangalore,3023,4.3,Modern Indian
64,18578798.0,TBC Sky Lounge,India,Bangalore,7673,4.7,"Continental, Asian, Italian, North Indian"
65,18945224.0,Secret Of Bangalore,India,Bangalore,866,4.3,"North Indian, South Indian, Continental, Asian, Desserts"
66,18254597.0,Brew and Barbeque - A Microbrewery Pub,India,Bangalore,6330,4.6,"Continental, North Indian, BBQ, Steak"
67,18387426.0,The Black Pearl,India,Bangalore,7769,4.7,"North Indian, European, Mediterranean, BBQ"
68,57833.0,Big Pitcher,India,Bangalore,9664,4.6,"American, Continental, North Indian, Mediterranean"
69,54162.0,The Black Pearl,India,Bangalore,10892,4.8,"North Indian, European, Mediterranean"
70,18853706.0,Brahma Brews,India,Bangalore,610,4.3,"Continental, South Indian, Finger Food, Pizza, Seafood"
71,18625420.0,Burma Burma,India,Bangalore,1788,4.7,"Asian, Burmese"
72,18595782.0,The Pallet,India,Bangalore,3013,4.6,"Continental, Mediterranean, Italian, North Indian, Finger Food, Asian, Momos"
73,18537585.0,The Reservoire,India,Bangalore,2724,4.6,"Continental, North Indian, Chinese, American"
74,56618.0,AB's - Absolute Barbecues,India,Bangalore,12443,4.9,"European, Mediterranean, North Indian, BBQ"
75,51040.0,Truffles,India,Bangalore,14984,4.7,"Cafe, American, Burger, Steak"
76,18874059.0,The Pump House,India,Bangalore,1057,4.3,"Continental, Finger Food"
77,18709627.0,Simon Says Brew Works,India,Bangalore,2362,4.6,"Continental, American, Italian, Modern Indian, Pizza, Burger"
78,18727906.0,XOOX Brewmill,India,Bangalore,1782,4.5,"Modern Indian, European, Asian"
79,18642512.0,Stories,India,Bangalore,2636,4.6,"Continental, North Indian, Chinese"
80,18893197.0,FC Road Social,India,Pune,606,4.0,"Continental, American, Asian, North Indian, South Indian, European, Chinese, Fast Food"
81,18880433.0,BeHive,India,Pune,347,4.3,"North Indian, Chinese, Continental"
82,18715982.0,Flechazo,India,Pune,2927,4.7,"Asian, Mediterranean, North Indian"
83,18562250.0,Cafe Co2 Resto Lounge,India,Pune,1406,4.2,"North Indian, Chinese, Continental, Kebab, Seafood"
84,6508166.0,Flying Duck Co.,India,Pune,1266,4.5,"Asian, European"
85,18586395.0,Onesta,India,Pune,2770,4.8,"Pizza, Italian, Fast Food, Beverages, Desserts"
86,18732937.0,Darshan,India,Pune,1657,4.6,"Italian, Continental, Chinese, Mexican, Fast Food, Street Food, Desserts"
87,18784250.0,Universal Barbeque,India,Pune,1686,4.5,"BBQ, Chinese, North Indian, Beverages"
88,18740139.0,Grandmama's Cafe,India,Pune,1286,4.1,"Continental, Beverages, Desserts, Fast Food"
89,18545152.0,AB's - Absolute Barbecues,India,Pune,5225,4.8,"Continental, North Indian, Chinese"
90,18417624.0,The Sassy Spoon,India,Pune,1627,4.6,"European, Asian, Italian, Finger Food, Salad, Fast Food"
91,18383095.0,Teddy Boy,India,Pune,4547,4.2,"North Indian, Continental"
92,18621437.0,The FML Lounge,India,Pune,2059,4.1,"North Indian, Chinese, Continental, Finger Food"
93,18890430.0,The Barkhana,India,Pune,330,4.4,"North Indian, Continental"
94,18617201.0,Onesta,India,Pune,2168,4.7,"Pizza, Italian, Fast Food, Beverages, Desserts"
95,18650304.0,Tatva,India,Pune,2340,4.4,"North Indian, Chinese, Continental"
96,18657534.0,Viman Nagar Social,India,Pune,2352,4.5,"Continental, American, Asian, North Indian, South Indian, Chinese, European, Fast Food"
97,18536004.0,Culture - पुणे,India,Pune,2912,4.2,"Continental, North Indian, Italian, Mediterranean, European, Finger Food, Desserts"
98,6508323.0,The Urban Foundry,India,Pune,3369,4.6,"Asian, Indian"
99,18678581.0,Hippie@Heart,India,Pune,631,4.5,"Continental, Italian, North Indian, Finger Food, European"
100,90896.0,Bawarchi,India,Hyderabad,41333,4.5,"Biryani, Hyderabadi, North Indian, Seafood"
101,18550292.0,Flechazo,India,Hyderabad,7577,4.7,"Asian, Mediterranean, North Indian, Momos"
102,18312984.0,Sahib’s Barbeque by Ohri’s,India,Hyderabad,5346,4.7,"Hyderabadi, Awadhi, BBQ"
103,18538735.0,Over The Moon Brew Company,India,Hyderabad,2055,4.7,"Asian, Continental, North Indian, Chinese, Mediterranean"
104,18470497.0,84 Anjuna Shack,India,Hyderabad,1779,4.1,"Cafe, Italian, French, Goan, Continental"
105,18207447.0,Shah Ghouse Hotel & Restaurant,India,Hyderabad,11836,4.2,"Biryani, North Indian, Chinese"
106,18544039.0,The Roastery Coffee House,India,Hyderabad,3258,4.8,"American, Cafe, Continental"
107,90499.0,Coffee Cup,India,Secunderabad,3766,4.6,"Cafe, Continental, Salad"
108,18582430.0,Lucky Restaurant,India,Hyderabad,10298,4.2,"Biryani, North Indian, Chinese"
109,18514668.0,Captain Cook,India,Hyderabad,9076,3.9,"Biryani, North Indian, Chinese"
110,18715296.0,Bakasura Restaurant,India,Secunderabad,651,4.0,"Andhra, South Indian, Chinese"
111,18673497.0,Onesta,India,Hyderabad,2143,4.4,"Pizza, Italian, Fast Food, Beverages, Desserts"
112,95831.0,Green Bawarchi,India,Hyderabad,6293,3.7,"North Indian, Chinese, Biryani"
113,18138652.0,Paradise,India,Hyderabad,5781,4.5,"Biryani, North Indian, Chinese"
114,90903.0,Shah Ghouse Cafe & Restaurant,India,Hyderabad,7309,4.3,"Biryani, North Indian, Chinese"
115,18807262.0,Broadway,India,Hyderabad,827,4.6,"Continental, North Indian, Chinese"
116,18774025.0,eat.fit,India,Hyderabad,621,4.4,"Healthy Food, North Indian, Continental, South Indian"
117,18965675.0,Chubby Cho,India,Hyderabad,156,4.4,"Chinese, Asian, Sushi, Japanese"
118,18607685.0,Farzi Cafe,India,Hyderabad,2046,4.7,Modern Indian
119,94402.0,4M Biryani House,India,Hyderabad,4250,4.3,"Biryani, North Indian"
120,18938720.0,Coal Barbecues,India,Chennai,1517,4.9,"North Indian, Mediterranean, Asian, Arabian, BBQ"
121,18800810.0,The Black Pearl,India,Chennai,1435,4.6,"North Indian, European, Mediterranean, Continental, BBQ"
122,18595414.0,Coal Barbecues,India,Chennai,5776,4.9,"North Indian, Mediterranean, Asian, Arabian, BBQ"
123,18513783.0,Onesta,India,Chennai,4578,4.7,"Pizza, Italian, Fast Food, Beverages, Desserts"
124,70856.0,AB's - Absolute Barbecues,India,Chennai,9774,4.9,"BBQ, North Indian, European, Mediterranean"
125,18423043.0,Dhaba Estd 1986 Delhi,India,Chennai,1283,4.6,"North Indian, Desserts, Beverages"
126,67407.0,Copper Kitchen,India,Chennai,3925,4.6,"Seafood, North Indian, Chinese, Mughlai, Biryani"
127,73279.0,Paradise,India,Chennai,4642,4.4,"Biryani, North Indian, Chinese"
128,71443.0,Palmshore,India,Chennai,3198,4.5,"Seafood, Biryani, Kebab, North Indian, Chinese, Arabian, BBQ, Juices"
129,18588039.0,Fromage,India,Chennai,827,4.5,"Cafe, Italian, French, European"
130,72497.0,Palmshore,India,Chennai,2742,4.6,"Seafood, Biryani, Kebab, North Indian, Chinese, Arabian, BBQ, Juices"
131,70496.0,Sukkubhai Biriyani,India,Chennai,2113,4.4,Biryani
132,18665421.0,Blind Ch3mistry,India,Chennai,1365,4.5,"Cafe, Fast Food, Beverages"
133,18666824.0,AB's - Absolute Barbecues,India,Chennai,2208,4.9,"BBQ, North Indian, European, Mediterranean"
134,71405.0,Barbeque Nation,India,Chennai,2132,4.8,"North Indian, Continental, Kebab, BBQ"
135,18555163.0,Amelie's,India,Chennai,1217,4.4,"Cafe, Continental, Italian"
136,71799.0,Cleo's Grill & Cafe,India,Chennai,2413,4.5,"Chinese, Continental, Steak, North Indian"
137,18437170.0,Nasi And Mee,India,Chennai,1336,4.6,"Singaporean, Malaysian, Chinese, Asian, Thai, Momos"
138,18619095.0,Palmshore,India,Chennai,1528,4.5,"Seafood, Biryani, Kebab, North Indian, Chinese, Arabian, BBQ, Juices"
139,18540650.0,Guntur Gongura,India,Chennai,2086,3.7,"North Indian, Chinese, South Indian, Biryani"
140,800894.0,Mubeen's,India,Lucknow,1352,4.4,Mughlai
141,800468.0,Tunday Kababi,India,Lucknow,3753,4.8,"Mughlai, Lucknowi"
142,18801082.0,Farzi Café,India,Lucknow,298,4.6,Modern Indian
143,18970077.0,The Hazelnut Factory,India,Lucknow,203,4.4,"Bakery, Desserts, Cafe"
144,801170.0,Spice Caves,India,Lucknow,2401,4.6,"North Indian, Chinese, Mughlai"
145,18560184.0,The Terrace ,India,Lucknow,568,4.4,"North Indian, Continental"
146,18971277.0,Cafe Repertwahr,India,Lucknow,131,4.1,"North Indian, Chinese, Continental, Italian, Seafood, Salad"
147,800179.0,Mahalaxmi Sweets,India,Lucknow,1062,4.3,"Mithai, North Indian, Chinese"
148,18980427.0,Bombay Remix,India,Lucknow,113,4.0,"North Indian, Chinese, Continental, Desserts"
149,800089.0,Barbeque Nation,India,Lucknow,2194,4.9,North Indian
150,800152.0,Idrish Hotel,India,Lucknow,2180,4.4,Mughlai
151,801960.0,Dosa Planet,India,Lucknow,875,4.3,"South Indian, North Indian"
152,18701292.0,Pirates of Grill,India,Lucknow,1746,4.9,"North Indian, Mughlai, Continental"
153,800483.0,Dastarkhwan,India,Lucknow,2127,4.7,Mughlai
154,801146.0,Madhurima Veg,India,Lucknow,627,4.3,"Chinese, Sandwich, Fast Food, North Indian, Italian, Desserts, South Indian"
155,18387297.0,The Manish Eating Point,India,Lucknow,835,4.0,"North Indian, Awadhi, Biryani"
156,800432.0,Rattilal's,India,Lucknow,630,4.0,"Mithai, Street Food, Juices"
157,800896.0,Sardar Ji Ke Mashoor Chhole Bhature - Punjabi Zaika,India,Lucknow,692,4.1,Street Food
158,800630.0,Royal Cafe,India,Lucknow,990,4.3,"North Indian, Chinese, Mughlai, Fast Food"
159,18439027.0,Skyhilton,India,Lucknow,750,4.1,"North Indian, Chinese, Continental"
160,95361.0,Ifthar,India,Kochi,770,4.1,Kerala
161,901159.0,Westleys Restocafe (Formerly Burgeria),India,Kochi,262,4.1,"Fast Food, Ice Cream"
162,95256.0,Kashi Art Cafe,India,Kochi,1256,4.5,"European, Cafe"
163,18398435.0,Bikash Babu Sweets,India,Kochi,231,4.5,"Mithai, Fast Food"
164,903046.0,Nasi And Mee,India,Kochi,235,4.8,"Malaysian, Thai, Singaporean, Asian, Chinese"
165,902109.0,Sheba Kuzhimandhi,India,Kochi,516,4.2,Arabian
166,900533.0,Paragon,India,Kochi,1475,4.5,"Kerala, South Indian, Continental, North Indian, Seafood, Chinese"
167,95421.0,Dhe Puttu,India,Kochi,1162,4.3,Kerala
168,900668.0,KFC,India,Kochi,507,3.7,"Burger, Fast Food"
169,900524.0,Cafe 17,India,Kochi,900,4.6,"Cafe, Continental, Italian"
170,901622.0,The Grill Lab,India,Kochi,639,4.2,"Cafe, Continental, Pizza, Burger, Fast Food"
171,901665.0,Double Roti,India,Kochi,344,4.2,"Cafe, American, Burger, Fast Food"
172,95488.0,Cafe d' arabia,India,Kochi,541,4.1,"Arabian, Lebanese"
173,18153238.0,Hotel Harsh Dhaba,India,Kochi,622,4.1,"North Indian, South Indian, Fast Food"
174,900300.0,Real Arabia,India,Kochi,380,4.0,"Arabian, Chinese, North Indian"
175,901830.0,Mocha Art Cafe,India,Kochi,602,4.7,"Cafe, Continental, European, Italian, Seafood"
176,900561.0,Tonico Cafe,India,Kochi,935,4.3,Cafe
177,900551.0,Aavi,India,Kochi,213,3.8,Kerala
178,18153935.0,Galito's,India,Kochi,470,4.2,"African, Burger, Desserts, Beverages, Fast Food, Salad"
179,95333.0,Chiyang,India,Kochi,622,4.0,"Chinese, Continental"
180,100242.0,Shree Agarwal Caterers,India,Jaipur,1402,4.3,"Bakery, Cafe, Sandwich, Fast Food, Mithai, Mishti, Desserts"
181,18748726.0,The Night Jar,India,Jaipur,851,4.7,"North Indian, Continental, Chinese"
182,18641794.0,Shankar Samosa,India,Jaipur,727,4.3,Street Food
183,18903417.0,Chool,India,Jaipur,383,4.9,"Cafe, North Indian, South Indian, Fast Food"
184,18625823.0,Gulabi Nagari,India,Jaipur,1227,4.3,"North Indian, Chinese"
185,100756.0,Agarwal Sweets & Caterers,India,Jaipur,1216,4.2,"Mithai, North Indian, South Indian, Street Food, Chinese"
186,102439.0,Muhammadi Palace,India,Jaipur,2457,3.9,"North Indian, Mughlai"
187,100149.0,Kanha,India,Jaipur,1475,4.0,"North Indian, Street Food"
188,102695.0,Thali and More,India,Jaipur,1820,4.3,"North Indian, South Indian, Italian, Chinese"
189,100910.0,Rawat Mishthan Bhandar,India,Jaipur,2184,4.1,"Mithai, North Indian, South Indian, Chinese"
190,18733012.0,Fat Lulu's,India,Jaipur,669,4.3,"Continental, Pizza, Burger, American"
191,100611.0,M.M. Khan Hotel,India,Jaipur,1774,4.0,North Indian
192,18868487.0,Vegetrainian,India,Jaipur,366,4.5,"North Indian, Italian, Chinese"
193,18602340.0,Stepout Cafe,India,Jaipur,810,4.3,"Cafe, Italian, Lebanese, Mexican"
194,101736.0,Kanha,India,Jaipur,1266,4.1,"North Indian, Street Food"
195,100148.0,Kanha,India,Jaipur,1449,4.0,"North Indian, Street Food"
196,101212.0,Tapri Central,India,Jaipur,2862,4.9,"Cafe, Fast Food"
197,101777.0,Kanha,India,Jaipur,748,4.1,"North Indian, Street Food"
198,18467090.0,Manuhaar,India,Jaipur,837,4.0,"Mithai, Bakery, Fast Food"
199,18578663.0,Masala Ministry,India,Jaipur,945,4.5,"North Indian, Chinese, Fast Food"
200,18766005.0,The Esplendido Cafe,India,Ahmedabad,1001,4.4,"Cafe, American, Italian, Chinese, Beverages"
201,18882467.0,Makeba - The Lounge Cafe,India,Ahmedabad,368,4.2,"Cafe, Italian, Mexican, Healthy Food"
202,110208.0,Honest,India,Ahmedabad,823,3.9,"North Indian, South Indian, Fast Food, Chinese"
203,18385186.0,The Cafe Baraco,India,Ahmedabad,1528,4.3,"Cafe, Italian"
204,18396250.0,Huber & Holly,India,Ahmedabad,1413,4.8,"Cafe, Desserts"
205,18658177.0,Millhouse,India,Ahmedabad,773,4.2,"Continental, Italian"
206,18672107.0,Eleven 11 Restro Cafe,India,Ahmedabad,1079,4.3,"Cafe, Italian, North Indian"
207,18902811.0,Legends Of Punjab - By Pepperazi,India,Ahmedabad,218,4.1,"North Indian, Italian, BBQ, Mexican, Thai"
208,112466.0,Jay Nilkanth Food,India,Ahmedabad,1346,3.1,"North Indian, Chinese"
209,18663856.0,The Red Bistro,India,Ahmedabad,491,4.6,"Mexican, Italian, North Indian"
210,18766904.0,The Secret Kitchen,India,Ahmedabad,441,4.1,North Indian
211,18627705.0,I Love Sandwich House,India,Ahmedabad,1106,4.2,"Cafe, Sandwich"
212,18819827.0,Kadak Bhagat,India,Ahmedabad,444,4.6,"North Indian, Chinese, Fast Food"
213,18874418.0,Upri Manzil,India,Ahmedabad,297,4.1,"North Indian, Italian, Continental"
214,18578691.0,Bogarosa,India,Ahmedabad,1156,4.1,"Continental, North Indian"
215,110026.0,Barbeque Nation,India,Ahmedabad,2236,4.5,"Mughlai, North Indian, BBQ"
216,18545544.0,Mocha,India,Ahmedabad,970,4.4,"Cafe, Italian"
217,113234.0,Shree Annpurna,India,Ahmedabad,1795,4.1,"North Indian, Chinese"
218,111826.0,Yanki Sizzlers,India,Ahmedabad,3437,4.9,"Continental, Italian, Chinese"
219,18480250.0,Cafe De Italiano,India,Ahmedabad,770,4.3,Cafe
220,120687.0,Subway,India,Mohali,1438,4.3,"Healthy Food, Sandwich, Salad"
221,18848676.0,Beach N Brew,India,Chandigarh,420,4.5,"North Indian, Continental, Chinese"
222,121896.0,Bhena Da Dhaba,India,Mohali,1668,3.9,North Indian
223,121335.0,Pirates of Grill,India,Chandigarh,2033,4.4,North Indian
224,121316.0,Nando's,India,Chandigarh,902,4.9,"Portuguese, Wraps, Burger, Salad"
225,124170.0,Sector 7 Social,India,Chandigarh,2557,4.7,"Continental, American, Asian, North Indian, Momos, Beverages"
226,18634639.0,Pradhan Dhaba,India,Chandigarh,925,4.0,"North Indian, Chinese, Fast Food"
227,123013.0,Amrit Sweets,India,Mohali,1057,4.0,"Mithai, North Indian, South Indian, Street Food"
228,120767.0,New Panna Sweets,India,Chandigarh,1778,3.9,"Street Food, Chinese, Fast Food, Mithai, North Indian, Burger, Desserts, Pizza"
229,18694731.0,DND - Daily Nutritional Diet,India,Mohali,586,4.5,"Healthy Food, Salad"
230,122418.0,Burger King,India,Chandigarh,1174,4.1,"Burger, Fast Food"
231,120999.0,Jalandhar Sweets,India,Chandigarh,1319,4.0,"South Indian, North Indian, Chinese, Mithai"
232,121425.0,Super Donuts,India,Chandigarh,1335,4.4,"Desserts, Burger, Fast Food"
233,124158.0,The Hedgehog Café,India,Chandigarh,1031,4.5,"Cafe, Italian, American, Continental"
234,123043.0,Khalsa Dhaba,India,Mohali,1094,3.9,"North Indian, South Indian, Chinese"
235,18609823.0,Falcon Cafe Lounge,India,Panchkula,1589,4.6,Cafe
236,122653.0,Food@U,India,Chandigarh,2129,4.2,"North Indian, Chinese, South Indian, Rolls"
237,120554.0,Books N Brew,India,Chandigarh,1108,3.7,"Cafe, Fast Food, Italian, Chinese"
238,122875.0,Tossin Pizza,India,Chandigarh,846,4.2,"Pizza, Italian"
239,123191.0,CAFÈ JC's,India,Chandigarh,1277,4.4,"Continental, Cafe, North Indian, Chinese, American"
240,130309.0,Purple Martini,India,Goa,1507,4.8,"Continental, Seafood, Italian, Mediterranean, North Indian"
241,130409.0,Baba Au Rhum,India,Goa,1282,4.6,"Italian, French, Cafe"
242,16512333.0,Britto's Bar & Restaurant,India,Goa,3900,4.3,"Chinese, Continental, Goan, North Indian, Seafood"
243,16524239.0,Bay 15,India,Goa,369,4.4,"Thai, Chinese, Indian, Goan, North Indian, Italian, Mediterranean, Seafood"
244,130535.0,The Fisherman's Wharf,India,Goa,1427,4.7,"Seafood, Goan, North Indian, Continental, Asian"
245,18685303.0,The Fisherman's Wharf,India,Goa,882,4.6,"Seafood, Goan, North Indian, Continental, Asian"
246,130427.0,Artjuna,India,Goa,579,4.4,"Healthy Food, Mediterranean, Cafe, Israeli, Lebanese"
247,18601542.0,The Lazy Goose,India,Goa,783,4.6,"Seafood, Goan, Continental"
248,130888.0,The Black Sheep Bistro,India,Goa,1850,4.7,"Seafood, Continental, European, German"
249,18555916.0,Tio Tilly's Bar & Kitchen,India,Goa,560,4.4,"Continental, Finger Food, Burger, Pizza"
250,16519168.0,Martin's Corner,India,Goa,2226,4.6,"Goan, Seafood, Chinese, North Indian"
251,16512336.0,Fat Fish,India,Goa,1957,4.2,"North Indian, Continental, Goan"
252,130230.0,Curlies,India,Goa,2816,3.8,"Continental, North Indian, Italian, Seafood, Goan"
253,16525595.0,Cafe Cotinga,India,Goa,513,4.4,"Continental, North Indian, Bakery"
254,18232814.0,Kokni Kanteen,India,Goa,839,4.6,Goan
255,16541849.0,The Fisherman's Wharf,India,Goa,1197,4.5,"Seafood, Goan, North Indian, Continental, Asian"
256,130567.0,Souza Lobo,India,Goa,1548,4.3,"Chinese, Continental, Goan, Finger Food, North Indian"
257,130430.0,Co Co Mo,India,Goa,232,4.4,"North Indian, Chinese, Goan, Russian, Italian"
258,16519268.0,La Plage,India,Goa,545,4.4,"Seafood, French"
259,18558647.0,Navtara Veg Restaurant,India,Goa,583,4.5,"South Indian, North Indian, Chinese, Mughlai"
260,1400382.0,Shree Gurukripa,India,Indore,1750,4.2,North Indian
261,1400038.0,Apna Sweets,India,Indore,1331,4.2,"Mithai, North Indian, South Indian, Beverages"
262,18715348.0,The Monroe,India,Indore,647,4.4,"Italian, Chinese, North Indian"
263,1402185.0,Shree Gurukripa,India,Indore,1270,4.1,North Indian
264,1400208.0,Apna Sweets,India,Indore,1387,4.1,"Mithai, North Indian, South Indian, Beverages"
265,1401685.0,Dutt Guru Kripa,India,Indore,1138,4.0,"North Indian, Fast Food"
266,18675443.0,Sagar Gaire,India,Indore,2857,4.1,"South Indian, North Indian, Fast Food"
267,1400574.0,Hotel Rajhans,India,Indore,1788,3.8,North Indian
268,1400056.0,Nafees Restaurant,India,Indore,2819,4.2,"North Indian, Mughlai"
269,18713037.0,Tic Tac Toe,India,Indore,354,4.5,"North Indian, Chinese, Fast Food"
270,1401724.0,Hotel Guru Kripa Avenue,India,Indore,1147,4.0,North Indian
271,18254231.0,Oye24,India,Indore,1370,4.0,"North Indian, Chinese"
272,1400287.0,Madhuram Sweets,India,Indore,584,4.1,"South Indian, Fast Food, Mithai"
273,1401774.0,Banana Leaf,India,Indore,751,4.3,"South Indian, North Indian"
274,18684400.0,Little Monk,India,Indore,381,4.2,"North Indian, Italian, Chinese, Mughlai"
275,1400310.0,Vijay Chaat House,India,Indore,561,4.5,"Mithai, Street Food"
276,1400311.0,Apna Sweets,India,Indore,1634,3.9,"Mithai, North Indian, South Indian, Beverages"
277,18395137.0,Just My Bakes,India,Indore,716,4.1,"Cafe, North Indian"
278,1402252.0,Mustang - Hotel Somdeep Palace,India,Indore,1109,4.8,"North Indian, Chinese"
